INFO: setting server port as: 2222
INFO: Waiting for incoming connection...
R423:12005363.677364867,1.000000000,12005363.677425861,12005364.677455820
R424:12005364.777557380,1.000000000,12005364.777628483,12005365.777661566
R425:12005365.877768567,1.000000000,12005365.877853341,12005366.877885599
R426:12005366.977998573,1.000000000,12005366.978097988,12005367.978135010
R427:12005368.078252411,1.000000000,12005368.078333963,12005369.078366438
R428:12005369.178470582,1.000000000,12005369.178554785,12005370.178587362
R429:12005370.278686488,1.000000000,12005370.278752254,12005371.278783958
R430:12005371.378893010,1.000000000,12005371.378975822,12005372.379017830
R431:12005372.479115944,1.000000000,12005372.479186164,12005373.479226774
R432:12005373.579355311,1.000000000,12005373.579425629,12005374.579457069
R433:12005374.679572927,1.000000000,12005374.679649943,12005375.679683033
R434:12005375.779776433,1.000000000,12005375.779840332,12005376.779868679
R435:12005376.879974041,1.000000000,12005376.880050385,12005377.880082304
R436:12005377.980193175,1.000000000,12005377.980301371,12005378.980330784
R437:12005379.080441356,1.000000000,12005379.080517435,12005380.080553215
R438:12005380.180680523,1.000000000,12005380.180758942,12005381.180799400
R439:12005381.280925129,1.000000000,12005381.280995604,12005382.281031795
R440:12005382.381140413,1.000000000,12005382.381200662,12005383.381240861
R441:12005383.481357208,1.000000000,12005383.481439818,12005384.481474703
R442:12005384.581595682,1.000000000,12005384.581674734,12005385.581705643
R443:12005385.681809017,1.000000000,12005385.681879172,12005386.681909777
R444:12005386.782015828,1.000000000,12005386.782083439,12005387.782110363
R445:12005387.882239992,1.000000000,12005387.882320361,12005388.882353799
R446:12005388.982453678,1.000000000,12005388.982526299,12005389.982555771
R447:12005390.082663249,1.000000000,12005390.082736839,12005391.082766080
R448:12005391.182873422,1.000000000,12005391.182941357,12005392.182968872
R449:12005392.283098597,1.000000000,12005392.283158286,12005393.283188201
R450:12005393.383338245,1.000000000,12005393.383416981,12005394.383508705
R451:12005394.483668752,1.000000000,12005394.483754937,12005395.483784027
R452:12005395.583899124,1.000000000,12005395.583967496,12005396.584004564
R453:12005396.684103478,1.000000000,12005396.684171390,12005397.684207464
R454:12005397.784353210,1.000000000,12005397.784416376,12005398.784444589
R455:12005398.884568593,1.000000000,12005398.884657344,12005399.884686694
R456:12005399.984799119,1.000000000,12005399.984871864,12005400.984903775
R457:12005401.085077297,1.000000000,12005401.085119100,12005402.085147426
R458:12005402.185252765,1.000000000,12005402.185314406,12005403.185346631
R459:12005403.285451612,1.000000000,12005403.285519458,12005404.285548538
R460:12005404.385669796,1.000000000,12005404.385829167,12005405.385858469
R461:12005405.485964376,1.000000000,12005405.486022182,12005406.486051708
R462:12005406.586143641,1.000000000,12005406.586218484,12005407.586252093
R463:12005407.686365308,1.000000000,12005407.686435765,12005408.686467081
R464:12005408.786576370,1.000000000,12005408.786648724,12005409.786675699
R465:12005409.886780847,1.000000000,12005409.886846608,12005410.886876071
R466:12005410.986979563,1.000000000,12005410.987065684,12005411.987099906
R467:12005412.087218033,1.000000000,12005412.087284477,12005413.087312544
R468:12005413.187419336,1.000000000,12005413.187479254,12005414.187508151
R469:12005414.287599932,1.000000000,12005414.287667748,12005415.287698282
R470:12005415.387794506,1.000000000,12005415.387851709,12005416.387880525
R471:12005416.487999642,1.000000000,12005416.488092747,12005417.488120012
R472:12005417.588224946,1.000000000,12005417.588305688,12005418.588334706
R473:12005418.688442931,1.000000000,12005418.688502094,12005419.688530538
R474:12005419.788634060,1.000000000,12005419.788694290,12005420.788719196
R475:12005420.888829501,1.000000000,12005420.888898104,12005421.888925837
R476:12005421.989069520,1.000000000,12005421.989147412,12005422.989183160
R477:12005423.089305818,1.000000000,12005423.089375321,12005424.089401145
R478:12005424.189519541,1.000000000,12005424.189579450,12005425.189605458
R479:12005425.289720859,1.000000000,12005425.289777605,12005426.289808108
R480:12005426.389901852,1.000000000,12005426.389960578,12005427.389984343
R481:12005427.490083823,1.000000000,12005427.490141181,12005428.490175080
R482:12005428.590266312,1.000000000,12005428.590349287,12005429.590377726
R483:12005429.690485824,1.000000000,12005429.690555228,12005430.690584395
R484:12005430.790690105,1.000000000,12005430.790755490,12005431.790784717
R485:12005431.890882781,1.000000000,12005431.890950438,12005432.890980702
R486:12005432.991117671,1.000000000,12005432.991198201,12005433.991236612
R487:12005434.091343695,1.000000000,12005434.091429655,12005435.091457272
R488:12005435.191559302,1.000000000,12005435.191620005,12005436.191650799
R489:12005436.291749276,1.000000000,12005436.291813800,12005437.291844061
R490:12005437.391937636,1.000000000,12005437.392018024,12005438.392047293
R491:12005438.492149401,1.000000000,12005438.492215764,12005439.492245862
R492:12005439.592340214,1.000000000,12005439.592406407,12005440.592437120
R493:12005440.692529732,1.000000000,12005440.692594305,12005441.692626366
R494:12005441.792719590,1.000000000,12005441.792761246,12005442.792787954
R495:12005442.892897280,1.000000000,12005442.892967600,12005443.892996196
R496:12005443.993097156,1.000000000,12005443.993168447,12005444.993199635
R497:12005445.093315812,1.000000000,12005445.093389831,12005446.093418069
R498:12005446.193514811,1.000000000,12005446.193581037,12005447.193611206
R499:12005447.293704854,1.000000000,12005447.293763816,12005448.293795589
R500:12005448.393890919,1.000000000,12005448.393959850,12005449.393991183
